name,owned,id,start_date,end_date,year
Scott Piercy,0.66,182,2018-10-04,2018-10-07,2018
Matt Jones,0.6,182,2018-10-04,2018-10-07,2018
Dominic Bozzelli,0.6,182,2018-10-04,2018-10-07,2018
Danny Willett,0.6,182,2018-10-04,2018-10-07,2018
Tyrone Van Aswegen,0.6,182,2018-10-04,2018-10-07,2018
Trey Mullinax,0.54,182,2018-10-04,2018-10-07,2018
Sean O'Hair,0.54,182,2018-10-04,2018-10-07,2018
Sung Kang,0.48,182,2018-10-04,2018-10-07,2018
Robert Streb,0.48,182,2018-10-04,2018-10-07,2018
Shawn Stefani,0.42,182,2018-10-04,2018-10-07,2018
Harris English,0.42,182,2018-10-04,2018-10-07,2018
John Senden,0.42,182,2018-10-04,2018-10-07,2018
Michael Thompson,0.42,182,2018-10-04,2018-10-07,2018
Dylan Frittelli,0.36,182,2018-10-04,2018-10-07,2018
Peter Malnati,0.3,182,2018-10-04,2018-10-07,2018
Stephan Jaeger,0.3,182,2018-10-04,2018-10-07,2018
Ted Potter,0.3,182,2018-10-04,2018-10-07,2018
Martin Piller,0.24,182,2018-10-04,2018-10-07,2018
Michael Kim,0.24,182,2018-10-04,2018-10-07,2018
Adam Schenk,0.18,182,2018-10-04,2018-10-07,2018
Roger Sloan,0.18,182,2018-10-04,2018-10-07,2018
Jonathan Byrd,0.12,182,2018-10-04,2018-10-07,2018
Jonas Blixt,0.12,182,2018-10-04,2018-10-07,2018
Cameron Tringale,0.12,182,2018-10-04,2018-10-07,2018
Sungjae Im,0.12,182,2018-10-04,2018-10-07,2018
Sang-Moon Bae,0.12,182,2018-10-04,2018-10-07,2018
Roberto Diaz,0,182,2018-10-04,2018-10-07,2018
Rafael Cabrera-Bello,28.74,183,2018-10-11,2018-10-14,2018
Justin Thomas,24.78,183,2018-10-11,2018-10-14,2018
Emiliano Grillo,22.8,183,2018-10-11,2018-10-14,2018
Ryan Moore,21.48,183,2018-10-11,2018-10-14,2018
Paul Casey,18.96,183,2018-10-11,2018-10-14,2018
Kevin Tway,17.76,183,2018-10-11,2018-10-14,2018
Marc Leishman,17.46,183,2018-10-11,2018-10-14,2018
Beau Hossler,15.48,183,2018-10-11,2018-10-14,2018
Chesson Hadley,15.06,183,2018-10-11,2018-10-14,2018
Gary Woodland,14.46,183,2018-10-11,2018-10-14,2018
Xander Schauffele,14.04,183,2018-10-11,2018-10-14,2018
Keegan Bradley,14.04,183,2018-10-11,2018-10-14,2018
Cheng-Tsung Pan,13.8,183,2018-10-11,2018-10-14,2018
Kyle Stanley,12.78,183,2018-10-11,2018-10-14,2018
Brian Gay,12.72,183,2018-10-11,2018-10-14,2018
Billy Horschel,12.42,183,2018-10-11,2018-10-14,2018
Kevin Na,11.82,183,2018-10-11,2018-10-14,2018
Jason Kokrak,11.64,183,2018-10-11,2018-10-14,2018
Joel Dahmen,11.52,183,2018-10-11,2018-10-14,2018
Brandt Snedeker,10.86,183,2018-10-11,2018-10-14,2018
Sam Ryder,10.8,183,2018-10-11,2018-10-14,2018
Keith Mitchell,10.32,183,2018-10-11,2018-10-14,2018
Branden Grace,9.96,183,2018-10-11,2018-10-14,2018
Chez Reavie,9.78,183,2018-10-11,2018-10-14,2018
Brendan Steele,9.24,183,2018-10-11,2018-10-14,2018
Peter Uihlein,8.88,183,2018-10-11,2018-10-14,2018
Ollie Schniederjans,8.82,183,2018-10-11,2018-10-14,2018
Stewart Cink,8.58,183,2018-10-11,2018-10-14,2018
Jamie Lovemark,8.52,183,2018-10-11,2018-10-14,2018
Louis Oosthuizen,8.4,183,2018-10-11,2018-10-14,2018
Byeong-Hun An,8.4,183,2018-10-11,2018-10-14,2018
Abraham Ancer,8.04,183,2018-10-11,2018-10-14,2018
Cameron Smith,7.92,183,2018-10-11,2018-10-14,2018
Thomas Pieters,7.2,183,2018-10-11,2018-10-14,2018
Kiradech Aphibarnrat,7.02,183,2018-10-11,2018-10-14,2018
Danny Lee,6.96,183,2018-10-11,2018-10-14,2018
Bronson Burgoon,6.72,183,2018-10-11,2018-10-14,2018
Kevin Chappell,6.48,183,2018-10-11,2018-10-14,2018
Nick Watney,6.42,183,2018-10-11,2018-10-14,2018
J.B. Holmes,5.76,183,2018-10-11,2018-10-14,2018
Austin Cook,5.52,183,2018-10-11,2018-10-14,2018
Si Woo Kim,5.22,183,2018-10-11,2018-10-14,2018
Ryan Armour,5.04,183,2018-10-11,2018-10-14,2018
Jason Dufner,4.74,183,2018-10-11,2018-10-14,2018
J.J. Spaun,4.56,183,2018-10-11,2018-10-14,2018
Anirban Lahiri,4.56,183,2018-10-11,2018-10-14,2018
Ryan Palmer,3.96,183,2018-10-11,2018-10-14,2018
Whee Kim,3.54,183,2018-10-11,2018-10-14,2018
Pat Perez,3.3,183,2018-10-11,2018-10-14,2018
Charles Howell,3.18,183,2018-10-11,2018-10-14,2018
Andrew Putnam,2.88,183,2018-10-11,2018-10-14,2018
Scott Piercy,2.82,183,2018-10-11,2018-10-14,2018
Jimmy Walker,2.4,183,2018-10-11,2018-10-14,2018
James Hahn,2.1,183,2018-10-11,2018-10-14,2018
Tom Hoge,1.74,183,2018-10-11,2018-10-14,2018
Gaganjeet Bhullar,1.5,183,2018-10-11,2018-10-14,2018
Scott Vincent,1.44,183,2018-10-11,2018-10-14,2018
Ben Leong,1.44,183,2018-10-11,2018-10-14,2018
Rahil Gangjee,1.32,183,2018-10-11,2018-10-14,2018
Berry Henson,1.32,183,2018-10-11,2018-10-14,2018
Scott Stallings,1.32,183,2018-10-11,2018-10-14,2018
Davis Love,1.2,183,2018-10-11,2018-10-14,2018
Sihwan Kim,1.2,183,2018-10-11,2018-10-14,2018
Minchel Choi,1.2,183,2018-10-11,2018-10-14,2018
Sang-hyun Park,1.2,183,2018-10-11,2018-10-14,2018
Kelly Kraft,1.14,183,2018-10-11,2018-10-14,2018
Brice Garnett,1.14,183,2018-10-11,2018-10-14,2018
Shubhankar Sharma,1.08,183,2018-10-11,2018-10-14,2018
Brian Stuard,1.02,183,2018-10-11,2018-10-14,2018
Ted Potter,0.9,183,2018-10-11,2018-10-14,2018
Troy Merritt,0.9,183,2018-10-11,2018-10-14,2018
Satoshi Kodaira,0.72,183,2018-10-11,2018-10-14,2018
Michael Kim,0.66,183,2018-10-11,2018-10-14,2018
Justin Harding,0.6,183,2018-10-11,2018-10-14,2018
Ernie Els,0.42,183,2018-10-11,2018-10-14,2018
Jon Curran,0.36,183,2018-10-11,2018-10-14,2018
Joaquin Niemann,43.2,184,2018-10-18,2018-10-21,2018
Rafael Cabrera-Bello,29.88,184,2018-10-18,2018-10-21,2018
Emiliano Grillo,23.4,184,2018-10-18,2018-10-21,2018
Brooks Koepka,23.34,184,2018-10-18,2018-10-21,2018
Jason Day,22.14,184,2018-10-18,2018-10-21,2018
Justin Thomas,21.12,184,2018-10-18,2018-10-21,2018
Ryan Moore,20.64,184,2018-10-18,2018-10-21,2018
Kevin Tway,18.66,184,2018-10-18,2018-10-21,2018
Ian Poulter,18.06,184,2018-10-18,2018-10-21,2018
Tyrrell Hatton,16.74,184,2018-10-18,2018-10-21,2018
Cheng-Tsung Pan,16.32,184,2018-10-18,2018-10-21,2018
Paul Casey,15.9,184,2018-10-18,2018-10-21,2018
Beau Hossler,15.36,184,2018-10-18,2018-10-21,2018
Hideki Matsuyama,14.46,184,2018-10-18,2018-10-21,2018
Gary Woodland,14.34,184,2018-10-18,2018-10-21,2018
Brian Gay,14.04,184,2018-10-18,2018-10-21,2018
Jason Kokrak,14.04,184,2018-10-18,2018-10-21,2018
Xander Schauffele,13.68,184,2018-10-18,2018-10-21,2018
Cameron Smith,13.44,184,2018-10-18,2018-10-21,2018
Marc Leishman,13.14,184,2018-10-18,2018-10-21,2018
Kevin Na,12.72,184,2018-10-18,2018-10-21,2018
Chez Reavie,12,184,2018-10-18,2018-10-21,2018
Keith Mitchell,11.34,184,2018-10-18,2018-10-21,2018
Branden Grace,11.28,184,2018-10-18,2018-10-21,2018
Adam Hadwin,11.1,184,2018-10-18,2018-10-21,2018
Kyle Stanley,11.04,184,2018-10-18,2018-10-21,2018
Brendan Steele,10.92,184,2018-10-18,2018-10-21,2018
Brandt Snedeker,10.74,184,2018-10-18,2018-10-21,2018
Joel Dahmen,10.5,184,2018-10-18,2018-10-21,2018
Chesson Hadley,10.5,184,2018-10-18,2018-10-21,2018
Charley Hoffman,10.38,184,2018-10-18,2018-10-21,2018
Adam Scott,10.2,184,2018-10-18,2018-10-21,2018
Jamie Lovemark,10.08,184,2018-10-18,2018-10-21,2018
Stewart Cink,9.96,184,2018-10-18,2018-10-21,2018
Billy Horschel,9.54,184,2018-10-18,2018-10-21,2018
Sungjae Im,9.24,184,2018-10-18,2018-10-21,2018
Byeong-Hun An,9.06,184,2018-10-18,2018-10-21,2018
Louis Oosthuizen,9,184,2018-10-18,2018-10-21,2018
Peter Uihlein,8.58,184,2018-10-18,2018-10-21,2018
Alexander Noren,7.92,184,2018-10-18,2018-10-21,2018
Graeme McDowell,6.66,184,2018-10-18,2018-10-21,2018
Nick Watney,6.54,184,2018-10-18,2018-10-21,2018
J.B. Holmes,6.36,184,2018-10-18,2018-10-21,2018
Austin Cook,6.3,184,2018-10-18,2018-10-21,2018
Abraham Ancer,6.06,184,2018-10-18,2018-10-21,2018
Si Woo Kim,6,184,2018-10-18,2018-10-21,2018
J.J. Spaun,5.82,184,2018-10-18,2018-10-21,2018
Brian Harman,5.82,184,2018-10-18,2018-10-21,2018
Ryan Armour,5.7,184,2018-10-18,2018-10-21,2018
Kevin Chappell,5.7,184,2018-10-18,2018-10-21,2018
Jason Dufner,4.68,184,2018-10-18,2018-10-21,2018
Pat Perez,4.5,184,2018-10-18,2018-10-21,2018
Charles Howell,4.32,184,2018-10-18,2018-10-21,2018
Whee Kim,4.14,184,2018-10-18,2018-10-21,2018
Ryan Palmer,3.96,184,2018-10-18,2018-10-21,2018
Andrew Putnam,3.72,184,2018-10-18,2018-10-21,2018
Scott Piercy,3.48,184,2018-10-18,2018-10-21,2018
Jimmy Walker,3.42,184,2018-10-18,2018-10-21,2018
James Hahn,2.82,184,2018-10-18,2018-10-21,2018
Charl Schwartzel,2.7,184,2018-10-18,2018-10-21,2018
Shubhankar Sharma,2.16,184,2018-10-18,2018-10-21,2018
Danny Willett,1.86,184,2018-10-18,2018-10-21,2018
Hyunwoo Ryu,1.44,184,2018-10-18,2018-10-21,2018
Minchel Choi,1.38,184,2018-10-18,2018-10-21,2018
Hyungjoon Lee,1.32,184,2018-10-18,2018-10-21,2018
Brice Garnett,1.2,184,2018-10-18,2018-10-21,2018
Brian Stuard,1.14,184,2018-10-18,2018-10-21,2018
Sung Kang,0.96,184,2018-10-18,2018-10-21,2018
Michael Kim,0.84,184,2018-10-18,2018-10-21,2018
Ted Potter,0.84,184,2018-10-18,2018-10-21,2018
Patton Kizzire,0.84,184,2018-10-18,2018-10-21,2018
Kyoung-Hoon Lee,0.78,184,2018-10-18,2018-10-21,2018
Ernie Els,0.54,184,2018-10-18,2018-10-21,2018
Sang-hyun Park,0.42,184,2018-10-18,2018-10-21,2018
Rod Pampling,0.18,184,2018-10-18,2018-10-21,2018
Julian Suri,40.2,185,2018-10-25,2018-10-28,2018
Tommy Fleetwood,28.74,185,2018-10-25,2018-10-28,2018
Tony Finau,28.56,185,2018-10-25,2018-10-28,2018
Thomas Pieters,25.26,185,2018-10-25,2018-10-28,2018
Patrick Cantlay,24.6,185,2018-10-25,2018-10-28,2018
Justin Rose,23.34,185,2018-10-25,2018-10-28,2018
Emiliano Grillo,22.62,185,2018-10-25,2018-10-28,2018
Kiradech Aphibarnrat,22.44,185,2018-10-25,2018-10-28,2018
Rafael Cabrera-Bello,21.96,185,2018-10-25,2018-10-28,2018
Matthew Fitzpatrick,21.72,185,2018-10-25,2018-10-28,2018
Brooks Koepka,18.9,185,2018-10-25,2018-10-28,2018
Francesco Molinari,18.24,185,2018-10-25,2018-10-28,2018
Tyrrell Hatton,18.06,185,2018-10-25,2018-10-28,2018
Cameron Smith,17.16,185,2018-10-25,2018-10-28,2018
Dustin Johnson,16.68,185,2018-10-25,2018-10-28,2018
Jon Rahm,16.26,185,2018-10-25,2018-10-28,2018
Paul Casey,15.6,185,2018-10-25,2018-10-28,2018
Patrick Reed,14.76,185,2018-10-25,2018-10-28,2018
Jason Day,14.52,185,2018-10-25,2018-10-28,2018
Ian Poulter,14.16,185,2018-10-25,2018-10-28,2018
Cheng-Tsung Pan,13.68,185,2018-10-25,2018-10-28,2018
Hideki Matsuyama,13.62,185,2018-10-25,2018-10-28,2018
